uc_id,title,criticality,regulation,regulation_version,clause,clause_url,assurance,mode,source_path
22.42.5,Infrastructure-as-code drift — applied state diverges from merged plan,high,ISO-27001,2022,A.8.9,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.42.5.json
22.43.1,Critical vulnerability SLA tracker — unpatched 30+ days with exploited-in-the-wild indicator,critical,ISO 27001,2022,A.8.8,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.43.1.json
22.43.4,Scanner coverage gap — regulated hosts without a recent scan,high,ISO-27001,2022,A.8.8,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.43.4.json
22.46.5,Developer data-handling training — prod-access engineers lacking training,high,ISO-27001,2022,A.6.3,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.46.5.json
22.47.1,Control test freshness — evidence older than policy cadence,medium,ISO 27001,2022,A.5.36,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.47.1.json
22.47.3,Control owner attestation freshness,medium,ISO-27001,2022,A.5.35,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.47.3.json
22.47.5,Continuous control monitoring anomaly — failure-rate trending up,high,ISO-27001,2022,A.5.36,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.47.5.json
22.48.1,Segregation of duties — toxic role combinations in IAM,critical,ISO 27001,2022,A.5.3,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.48.1.json
22.48.3,Developer-to-production SoD — same developer submits AND approves merge,high,ISO-27001,2022,A.8.30,,partial,detects-violation-of,content/cat-22-regulatory-compliance/UC-22.48.3.json
22.49.3,Litigation-hold override audit — holds applied/released without ticket,high,ISO 27001,2022,A.5.33,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.49.3.json
22.6.1,ISO 27001 Annex A Control Effectiveness Monitoring,critical,ISO 27001,2022,A.8.16,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.1.json
22.6.10,Security Role Changes vs RACI in ServiceNow CMDB Ownership,medium,ISO 27001,2022,A.5.2,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.10.json
22.6.11,Threat Intelligence Feed Freshness and STIX Object Ingest Gaps,high,ISO 27001,2022,A.5.7,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.11.json
22.6.12,Project Security Gate — Production Deploys Without Security CAB Tag,medium,ISO 27001,2022,A.5.8,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.12.json
22.6.13,Cloud Shared Responsibility Control Coverage Map,high,ISO 27001,2022,A.5.23,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.13.json
22.6.14,Business Continuity — RTO Breach Signals from ITSI Service Degradation,medium,ISO 27001,2022,A.5.29,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.14.json
22.6.15,ICT Readiness for BC — Backup Window Overruns vs RPO,high,ISO 27001,2022,A.5.30,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.15.json
22.6.16,Compliance with Policies — Splunk Search Head Knowledge Object Violations,medium,ISO 27001,2022,A.5.36,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.16.json
22.6.17,Personnel Screening — Contractor Badge Activations Before Background Check Complete,high,ISO 27001,2022,A.6.1,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.17.json
22.6.18,Security Awareness Completion Rate by Department,medium,ISO 27001,2022,A.6.3,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.18.json
22.6.19,Disciplinary Process Triggers — HR Case Codes Correlated with Security Incidents,high,ISO 27001,2022,A.6.4,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.19.json
22.6.2,ISO 27001 Information Security Event Log Review Compliance,high,ISO 27001,2022,A.12.4,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.2.json
22.6.2,ISO 27001 Information Security Event Log Review Compliance,high,ISO/IEC 27001,2013,A.12.4.1,https://www.iso.org/standard/54534.html,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.2.json
22.6.20,Remote Working — VPN Split Tunnel and Sensitive App Access,medium,ISO 27001,2022,A.6.7,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.20.json
22.6.21,Physical Perimeter — After-Hours Badge Swipes Without Matching Shift,high,ISO 27001,2022,A.7.1,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.21.json
22.6.22,Physical Security Monitoring — Camera NVR Offline or Disk Full Events,medium,ISO 27001,2022,A.7.4,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.22.json
22.6.23,Removable Storage — USB Mount Events on Engineering Workstations,high,ISO 27001,2022,A.7.10,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.23.json
22.6.24,Secure Disposal — Asset Decommission Wipe Confirmation Before CMDB Retire,medium,ISO 27001,2022,A.7.14,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.24.json
22.6.25,User Endpoint Patch Latency Beyond SLA,high,ISO 27001,2022,A.8.1,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.25.json
22.6.26,Privileged Access — Sudo and RunAs Usage Outside PAM Session,medium,ISO 27001,2022,A.8.2,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.26.json
22.6.26,Privileged Access — Sudo and RunAs Usage Outside PAM Session,medium,ISO/IEC 27001,2013,A.12.4.3,https://www.iso.org/standard/54534.html,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.26.json
22.6.27,Information Access Restriction — SharePoint Anonymous Link Creation Blocked vs Attempted,high,ISO 27001,2022,A.8.3,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.27.json
22.6.28,Secure Authentication — Password Spray Pattern in Entra Sign-Ins,medium,ISO 27001,2022,A.8.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.28.json
22.6.29,Capacity Management — Disk Utilization Forecast Breach in 14 Days,high,ISO 27001,2022,A.8.6,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.29.json
22.6.3,ISO 27001 Access Rights Review and Recertification,critical,ISO 27001,2022,A.9.2.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.3.json
22.6.3,ISO 27001 Access Rights Review and Recertification,critical,ISO/IEC 27001,2013,A.9.2.5,https://www.iso.org/standard/54534.html,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.3.json
22.6.30,Malware Protection — AV Engine Disabled or Out of Date Events,medium,ISO 27001,2022,A.8.7,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.30.json
22.6.31,Technical Vulnerability Management — Exploitable CVEs with Public PoC on In-Scope Hosts,high,ISO 27001,2022,A.8.8,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.31.json
22.6.32,Configuration Management — Drift on CIS Hardening Parameters for Web Tier,medium,ISO 27001,2022,A.8.9,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.32.json
22.6.33,Information Deletion — S3 Object Delete Storm Outside Retention Workflow,high,ISO 27001,2022,A.8.10,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.33.json
22.6.34,Data Masking — Sampled PII Pattern Hits in Non-Production Test Indexes,medium,ISO 27001,2022,A.8.11,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.34.json
22.6.35,Data Leakage Prevention — High Volume Print to PDF on HR Workstations,high,ISO 27001,2022,A.8.12,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.35.json
22.6.36,Information Backup — Immutable Backup Bucket Policy Change Attempts,medium,ISO 27001,2022,A.8.13,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.36.json
22.6.37,Redundancy of IT — Cluster Node Loss Events for Critical Databases,high,ISO 27001,2022,A.8.14,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.37.json
22.6.38,Logging — Forwarder Stopped or CrashLoop on Security-Relevant Hosts,medium,ISO 27001,2022,A.8.15,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.38.json
22.6.38,Logging — Forwarder Stopped or CrashLoop on Security-Relevant Hosts,medium,ISO/IEC 27001,2013,A.12.4.2,https://www.iso.org/standard/54534.html,partial,detects-violation-of,content/cat-22-regulatory-compliance/UC-22.6.38.json
22.6.39,Monitoring Activities — SOC Queue Depth vs On-Shift Analyst Headcount,high,ISO 27001,2022,A.8.16,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.39.json
22.6.39,Monitoring Activities — SOC Queue Depth vs On-Shift Analyst Headcount,high,ISO/IEC 27001,2013,A.16.1.2,https://www.iso.org/standard/54534.html,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.6.39.json
22.6.4,ISO 27001 Information Labelling and Media Handling via DLP,high,ISO 27001,2022,A.8.2.3,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.4.json
22.6.40,Clock Synchronization — Kerberos Clock Skew Related Authentication Failures,medium,ISO 27001,2022,A.8.17,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.40.json
22.6.41,Network Security — East-West Firewall Deny Spike on Server VLAN,high,ISO 27001,2022,A.8.20,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.41.json
22.6.42,Web and Email Filtering — Denied High-Risk Categories Toward Young Domains,medium,ISO 27001,2022,A.8.21,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.42.json
22.6.42,Web and Email Filtering — Denied High-Risk Categories Toward Young Domains,medium,ISO 27001,2022,A.8.23,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.42.json
22.6.43,Network Segmentation — Cross-VLAN RDP Allowed by Mis-Tuned ACL,high,ISO 27001,2022,A.8.22,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.43.json
22.6.44,Use of Cryptography — Weak Cipher Suites Negotiated on Public Load Balancer,medium,ISO 27001,2022,A.8.24,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.44.json
22.6.45,"Secure SDLC, App Security Requirements, and Secure Coding Pipeline Gates",high,ISO 27001,2022,A.8.25,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.45.json
22.6.45,"Secure SDLC, App Security Requirements, and Secure Coding Pipeline Gates",high,ISO 27001,2022,A.8.26,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.45.json
22.6.45,"Secure SDLC, App Security Requirements, and Secure Coding Pipeline Gates",high,ISO 27001,2022,A.8.28,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.45.json
22.6.46,ISO/IEC 27001:2022 Clause 6.1 — Risk-assessment evidence: live risk register decay,high,ISO/IEC 27001,2022,6.1,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.46.json
22.6.47,ISO/IEC 27001:2022 Clause 6.2 — Information-security objectives: measurable-target attainment,medium,ISO/IEC 27001,2022,6.2,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.47.json
22.6.47,ISO/IEC 27001:2022 Clause 6.2 — Information-security objectives: measurable-target attainment,medium,ISO/IEC 27001,2022,9.1,https://www.iso.org/standard/27001,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.6.47.json
22.6.48,ISO/IEC 27001:2022 Clause 8.2 — Operational risk-assessment: per-change risk-score recalculation,high,ISO/IEC 27001,2022,6.1,https://www.iso.org/standard/27001,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.6.48.json
22.6.48,ISO/IEC 27001:2022 Clause 8.2 — Operational risk-assessment: per-change risk-score recalculation,high,ISO/IEC 27001,2022,8.2,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.48.json
22.6.49,ISO/IEC 27001:2022 Clause 9.1 — Monitoring programme coverage: KPI telemetry uptime,high,ISO/IEC 27001,2022,9.1,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.49.json
22.6.5,ISO 27001 Cryptographic Key and Certificate Lifecycle Monitoring,critical,ISO 27001,2022,A.10.1.2,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.5.json
22.6.50,ISO/IEC 27001:2022 Clause 9.2 — Internal audit coverage: control sample rotation,medium,ISO/IEC 27001,2022,9.2,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.50.json
22.6.51,ISO/IEC 27001:2022 Annex A.5.24 — Incident-management planning: runbook currency attestation,medium,ISO/IEC 27001,2022,A.5.24,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.51.json
22.6.52,ISO/IEC 27001:2022 Annex A.5.25 — Event classification decisions: SIEM-to-incident triage traceability,high,ISO/IEC 27001,2022,A.5.25,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.52.json
22.6.53,ISO/IEC 27001:2022 Clause 7.2 — Competence evidence: role-based training completion,medium,ISO/IEC 27001,2022,7.2,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.53.json
22.6.54,ISO/IEC 27001:2022 Clause 7.5 — Documented information control: policy register approval trail,medium,ISO/IEC 27001,2022,7.5,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.54.json
22.6.55,ISO/IEC 27001:2022 Clause 8.1 — Operational planning: change advisory board (CAB) approval evidence,medium,ISO/IEC 27001,2022,8.1,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.55.json
22.6.6,ISO 27001 Network Security — Segmentation and Firewall Deny Baseline,high,ISO 27001,2022,A.13.1.1,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.6.json
22.6.7,ISO 27001 Supplier IAM and SaaS Integration Change Surveillance,high,ISO 27001,2022,A.15.1.2,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.7.json
22.6.8,ISO 27001 Segregation of Duties — Privileged Splunk Knowledge Object Changes,critical,ISO 27001,2022,A.5.3,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.8.json
22.6.9,ISMS Policy Acknowledgment and Version Drift in Confluence or SharePoint,high,ISO 27001,2022,A.5.1,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.9.json
22.8.31,SOC 2 CC6.6 — Encryption-in-transit validation: cleartext protocols crossing the trust boundary,high,ISO/IEC 27001,2022,A.8.24,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.8.31.json
22.8.32,SOC 2 CC6.7 — System boundary & data-transmission control: unapproved egress destinations,high,ISO/IEC 27001,2022,A.8.23,https://www.iso.org/standard/27001,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.8.32.json
22.8.33,SOC 2 CC7.1 — System-operations monitoring: uptime attestation and alert-noise governance,high,ISO/IEC 27001,2022,8.1,https://www.iso.org/standard/27001,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.8.33.json
22.8.34,SOC 2 CC7.3 — Evaluated events: threshold breaches without documented rationale,medium,ISO/IEC 27001,2022,A.5.25,https://www.iso.org/standard/27001,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.8.34.json
22.8.35,SOC 2 CC7.4 — Incident response: post-incident review completion SLA,high,ISO/IEC 27001,2022,A.5.26,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.8.35.json
22.8.36,SOC 2 CC1.1 — Integrity and ethical values: code-of-conduct acknowledgement trail,medium,ISO/IEC 27001,2022,6.3,https://www.iso.org/standard/27001,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.8.36.json
22.8.37,SOC 2 CC9.1 — Risk-mitigation activity: vendor-risk action closure SLA,medium,ISO/IEC 27001,2022,A.5.19,https://www.iso.org/standard/27001,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.8.37.json
22.8.38,SOC 2 C1.1 — Confidentiality: sensitive-data exposure at the egress boundary,high,ISO/IEC 27001,2022,A.8.12,https://www.iso.org/standard/27001,full,satisfies,content/cat-22-regulatory-compliance/UC-22.8.38.json
22.9.1,Compliance Posture Score Trending,high,ISO 27001,2022,A.5.36,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.9.1.json
22.9.10,Compliance Trending — Weighted Compliance Posture Composite and Driver Attribution,high,ISO 27001,2022,9.1,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.9.10.json
22.9.2,Audit Finding Closure Rate Trending,high,ISO 27001,2022,A.5.36,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.9.2.json
22.9.3,Control Effectiveness Trending,high,ISO 27001,2022,A.5.36,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.9.3.json
22.9.5,Policy Violation Volume Trending,medium,ISO 27001,2022,A.5.36,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.9.5.json
22.9.6,Compliance Trending — SOC 2 Control Test Pass Rate vs Prior Quarter Baseline,medium,ISO 27001,2022,9.1,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.9.6.json
22.9.7,Compliance Trending — ISO 27001 Statement of Applicability Control Exception Burn-Down,high,ISO 27001,2022,8.2,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.9.7.json
22.9.7,Compliance Trending — ISO 27001 Statement of Applicability Control Exception Burn-Down,high,ISO 27001,2022,9.1,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.9.7.json
22.9.9,Compliance Trending — Regulatory Change Feed Impact Score on In-Scope Controls,high,ISO 27001,2022,9.1,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.9.9.json
