uc_id,title,criticality,regulation,regulation_version,clause,clause_url,assurance,mode,source_path
22.11.15,Key Management Operations from HSM and KMS Audit Trails,critical,PCI DSS,v4.0,3.6.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.15.json
22.11.16,Data Retention Job Failures for Cardholder Data Stores,high,PCI DSS,v4.0,3.3.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.16.json
22.11.17,Cryptographic Erasure Verification After Decommission,high,PCI DSS,v4.0,3.5.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.17.json
22.11.18,PAN Masking Validation in Point-of-Sale and Web Receipt Logs,medium,PCI DSS,v4.0,3.4.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.18.json
22.11.18,PAN Masking Validation in Point-of-Sale and Web Receipt Logs,medium,PCI-DSS,v3.2.1,3.4,https://listings.pcisecuritystandards.org/documents/PCI_DSS_v3-2-1.pdf,full,satisfies,use-cases/cat-22/uc-22.11.18.json
22.11.19,Sensitive Authentication Data (SAD) in Auth Broker Logs,critical,PCI DSS,v4.0,3.2.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.19.json
22.11.2,NSC Configuration Change Correlation to Change Tickets,critical,PCI DSS,v4.0,1.2.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.2.json
22.11.20,Hash and Truncation Method Changes on Tokenization Database,high,PCI DSS,v4.0,3.5.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.20.json
22.11.21,Cryptographic Key Rotation and Custodian Acknowledgement Trail,high,PCI DSS,v4.0,3.6.4,,contributing,satisfies,use-cases/cat-22/uc-22.11.21.json
22.11.22,TLS 1.2 Minimum Version Violations on Payment APIs,critical,PCI DSS,v4.0,4.2.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.22.json
22.11.23,Weak Cipher Suites Offered by Internal TLS Terminators,high,PCI DSS,v4.0,4.2.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.23.json
22.11.24,Certificate Expiry Risk for Public-Facing Payment Hostnames,high,PCI DSS,v4.0,4.2.1.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.24.json
22.11.25,Cleartext PAN Indicators in HTTP Headers or Query Strings,critical,PCI DSS,v4.0,3.4.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.25.json
22.11.26,Wireless Link Encryption Downgrade for Store WLAN Carrying Payment Terminals,medium,PCI DSS,v4.0,2.2.4,,contributing,satisfies,use-cases/cat-22/uc-22.11.26.json
22.11.27,Anti-Malware Agent Coverage Gaps on CDE Windows Servers,critical,PCI DSS,v4.0,5.3.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.27.json
22.11.28,Malware Definition and Sensor Policy Update Lag,high,PCI DSS,v4.0,5.3.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.28.json
22.11.29,Scheduled Malware Scan or On-Demand Scan Failures,high,PCI DSS,v4.0,5.3.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.29.json
22.11.3,CDE Boundary Traffic — Unexpected Corporate-to-Payment Flows,critical,PCI DSS,v4.0,1.3.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.3.json
22.11.30,Malware Detection Volume Trend by Store and Server Tier,medium,PCI DSS,v4.0,5.3.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.30.json
22.11.31,Phishing Simulation Click-Through Rates for Users with CDE Access,medium,PCI DSS,v4.0,12.6.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.31.json
22.11.32,Anti-Malware Tamper and Bypass Attempt Telemetry,critical,PCI DSS,v4.0,5.3.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.32.json
22.11.33,Critical and High Vulnerabilities on Payment Application Servers,critical,PCI DSS,v4.0,11.3.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.33.json
22.11.34,Critical CVE Remediation SLA Breach Tracking,critical,PCI DSS,v4.0,6.3.3,,contributing,satisfies,use-cases/cat-22/uc-22.11.34.json
22.11.35,Web Application Firewall Blocks and Anomalies on Checkout URIs,high,PCI DSS,v4.0,6.4.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.35.json
22.11.36,Pull-Request and Code Review Evidence for Payment Microservices,medium,PCI DSS,v4.0,6.3.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.36.json
22.11.37,Change Control Completeness for Production Payment Releases,high,PCI DSS,v4.0,6.5.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.37.json
22.11.38,DAST and SAST Finding Density Before Payment Service Releases,high,PCI DSS,v4.0,6.3.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.38.json
22.11.39,Public-Facing Payment Web Tier Patch and Library Drift,high,PCI DSS,v4.0,6.2.4,,contributing,satisfies,use-cases/cat-22/uc-22.11.39.json
22.11.4,Denied Inbound Attempts to Payment Application Ports,high,PCI DSS,v4.0,1.3.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.4.json
22.11.40,Role-Based Group Membership Drift for Active Directory CDE OU,high,PCI DSS,v4.0,7.2.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.40.json
22.11.41,Excessive Database Grants on Schemas Storing Tokenized PAN,critical,PCI DSS,v4.0,7.2.5,,contributing,satisfies,use-cases/cat-22/uc-22.11.41.json
22.11.42,Access Request and Approval Completeness for CDE VPN Accounts,high,PCI DSS,v4.0,8.2.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.42.json
22.11.43,Least-Privilege Validation — Interactive Logons to Database Tier from Workstations,high,PCI DSS,v4.0,8.2.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.43.json
22.11.44,Privilege Escalation Chains on CDE Windows Servers,critical,PCI DSS,v4.0,10.2.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.44.json
22.11.45,Shared and Break-Glass Account Usage on Payment Infrastructure,critical,PCI DSS,v4.0,8.6.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.45.json
22.11.46,Vendor Remote Access Sessions into CDE Jump Hosts,high,PCI DSS,v4.0,12.8.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.46.json
22.11.47,MFA Gap Detection for CDE Interactive and Remote Access,critical,PCI DSS,v4.0,8.4.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.47.json
22.11.48,Domain Password Policy Compliance via Resultant Set of Policy Events,medium,PCI DSS,v4.0,8.3.7,,contributing,satisfies,use-cases/cat-22/uc-22.11.48.json
22.11.48,Domain Password Policy Compliance via Resultant Set of Policy Events,medium,PCI-DSS,v3.2.1,8.2.3,https://listings.pcisecuritystandards.org/documents/PCI_DSS_v3-2-1.pdf,full,satisfies,use-cases/cat-22/uc-22.11.48.json
22.11.49,Failed Authentication Burst Detection on Payment Gateway Accounts,high,PCI DSS,v4.0,10.2.4,,contributing,satisfies,use-cases/cat-22/uc-22.11.49.json
22.11.5,DMZ Originated Sessions Hitting CDE Internal Segments,critical,PCI DSS,v4.0,1.3.7,,contributing,satisfies,use-cases/cat-22/uc-22.11.5.json
22.11.50,Account Lifecycle — New AD Users with Immediate CDE Group Assignment,high,PCI DSS,v4.0,8.2.4,,contributing,satisfies,use-cases/cat-22/uc-22.11.50.json
22.11.51,Inactive Human Accounts Still Entitled to CDE Groups,high,PCI DSS,v4.0,8.2.6,,contributing,satisfies,use-cases/cat-22/uc-22.11.51.json
22.11.52,Generic Account Prohibition — `admin` / `root` Interactive Success on CDE,critical,PCI DSS,v4.0,2.2.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.52.json
22.11.53,Remote Access MFA Evidence Correlation — VPN Success Without Step-Up Token,critical,PCI DSS,v4.0,8.5.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.53.json
22.11.54,Service Account Inventory Reconciliation — Unexpected SPN or Delegation Changes,high,PCI DSS,v4.0,8.6.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.54.json
22.11.55,Session Timeout Enforcement on Payment Web Admin Consoles,medium,PCI DSS,v4.0,8.2.8,,contributing,satisfies,use-cases/cat-22/uc-22.11.55.json
22.11.56,Physical Badge Access to Data Center Containing Cardholder Systems,high,PCI DSS,v4.0,9.4.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.56.json
22.11.57,Visitor Log Completeness for Data Center Escorted Access,medium,PCI DSS,v4.0,9.4.4,,contributing,satisfies,use-cases/cat-22/uc-22.11.57.json
22.11.58,Secure Media Destruction Workflow Completion for Backup Tapes with CHD,high,PCI DSS,v4.0,3.2.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.58.json
22.11.59,POS Terminal Tamper and Intrusion Switch Alerts,critical,PCI DSS,v4.0,9.3.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.59.json
22.11.6,Wireless Client Pools Reaching CDE Hosts,high,PCI DSS,v4.0,2.2.4,,contributing,satisfies,use-cases/cat-22/uc-22.11.6.json
22.11.60,Quarterly Physical Access List Review Exception Tracking,medium,PCI DSS,v4.0,12.1.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.60.json
22.11.61,Audit Log Source Completeness — Missing Windows Security Events per CDE Host,critical,PCI DSS,v4.0,10.3.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.61.json
22.11.61,Audit Log Source Completeness — Missing Windows Security Events per CDE Host,critical,PCI-DSS,v3.2.1,10.2,https://listings.pcisecuritystandards.org/documents/PCI_DSS_v3-2-1.pdf,full,satisfies,use-cases/cat-22/uc-22.11.61.json
22.11.62,Log Ingestion Pipeline Lag and Parser Error Rate for PCI Indexes,high,PCI DSS,v4.0,10.5.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.62.json
22.11.63,Daily Log Review Workflow — PCI Queue Ticket Closure SLA,high,PCI DSS,v4.0,10.4.1.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.63.json
22.11.63,Daily Log Review Workflow — PCI Queue Ticket Closure SLA,high,PCI-DSS,v3.2.1,10.6,https://listings.pcisecuritystandards.org/documents/PCI_DSS_v3-2-1.pdf,full,satisfies,use-cases/cat-22/uc-22.11.63.json
22.11.64,NTP Stratum and Sync Failure Events on Payment Switches and Firewalls,high,PCI DSS,v4.0,10.6.1.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.64.json
22.11.65,Splunk `_audit` Tamper Indicators — Saved Search Deletes and Role Changes,critical,PCI DSS,v4.0,10.2.1.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.65.json
22.11.65,Splunk `_audit` Tamper Indicators — Saved Search Deletes and Role Changes,critical,PCI-DSS,v3.2.1,10.5,https://listings.pcisecuritystandards.org/documents/PCI_DSS_v3-2-1.pdf,full,detects-violation-of,use-cases/cat-22/uc-22.11.65.json
22.11.66,Critical System Clock Skew Between Database and Application Tier,high,PCI DSS,v4.0,10.6.1.3,,contributing,satisfies,use-cases/cat-22/uc-22.11.66.json
22.11.67,Comprehensive Audit Trail for Successful CDE Administrator Logons,high,PCI DSS,v4.0,10.2.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.67.json
22.11.67,Comprehensive Audit Trail for Successful CDE Administrator Logons,high,PCI-DSS,v3.2.1,10.1,https://listings.pcisecuritystandards.org/documents/PCI_DSS_v3-2-1.pdf,full,satisfies,use-cases/cat-22/uc-22.11.67.json
22.11.68,Log Retention Index Frozen Bucket Age Compliance,high,PCI DSS,v4.0,10.5.1.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.68.json
22.11.69,Automated Log Review — Correlation of Firewall Deny Bursts with IDS Signatures,high,PCI DSS,v4.0,11.4.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.69.json
22.11.7,Outbound Service Allow-List Violations from CDE Servers,medium,PCI DSS,v4.0,1.2.6,,contributing,satisfies,use-cases/cat-22/uc-22.11.7.json
22.11.70,File Integrity Monitoring Alerts on Payment Web Roots,critical,PCI DSS,v4.0,11.5.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.70.json
22.11.71,Security Event Correlation — Payment API Errors with Concurrent Admin Logons,high,PCI DSS,v4.0,10.2.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.71.json
22.11.72,Log Source Coverage Gaps — Expected Sourcetypes with Zero Events,high,PCI DSS,v4.0,12.10.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.72.json
22.11.73,ASV External Scan Failure and Non-Compliant Finding Trend,critical,PCI DSS,v4.0,11.3.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.73.json
22.11.74,Internal Authenticated Vulnerability Scan Coverage by CDE Subnet,high,PCI DSS,v4.0,11.3.1.3,,contributing,satisfies,use-cases/cat-22/uc-22.11.74.json
22.11.75,Unauthorized Wireless Access Point Detection by SSID and BSSID,high,PCI DSS,v4.0,1.2.3,,contributing,satisfies,use-cases/cat-22/uc-22.11.75.json
22.11.76,Penetration Test Finding Severity and Re-test Status,critical,PCI DSS,v4.0,11.4.5,,contributing,satisfies,use-cases/cat-22/uc-22.11.76.json
22.11.77,IDS and IPS Alert Volume Baseline and Spike Detection,high,PCI DSS,v4.0,11.4.4,,contributing,satisfies,use-cases/cat-22/uc-22.11.77.json
22.11.77,IDS and IPS Alert Volume Baseline and Spike Detection,high,PCI-DSS,v3.2.1,11.4,https://listings.pcisecuritystandards.org/documents/PCI_DSS_v3-2-1.pdf,full,satisfies,use-cases/cat-22/uc-22.11.77.json
22.11.78,Segmentation Control Validation — Scanner IP Blocked at CDE Border as Expected,medium,PCI DSS,v4.0,1.3.3,,contributing,satisfies,use-cases/cat-22/uc-22.11.78.json
22.11.79,Quarterly Internal Scan Remediation Aging Buckets,high,PCI DSS,v4.0,6.3.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.79.json
22.11.8,Default and Vendor Account Authentications on In-Scope Systems,critical,PCI DSS,v4.0,2.2.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.8.json
22.11.80,External Network Scan Job Failures and Timeout Trending,medium,PCI DSS,v4.0,6.3.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.80.json
22.11.81,Critical Payment Application Binary and Config File Integrity Alerts,critical,PCI DSS,v4.0,11.5.1.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.81.json
22.11.82,Network Topology Drift — New L3 Adjacency or BGP Peer on CDE Perimeter,high,PCI DSS,v4.0,1.2.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.82.json
22.11.83,Security Awareness Training Completion for Personnel with CDE Access,medium,PCI DSS,v4.0,12.6.3,,contributing,satisfies,use-cases/cat-22/uc-22.11.83.json
22.11.84,Incident Response Plan Tabletop and Live Test Execution Logging,high,PCI DSS,v4.0,12.10.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.84.json
22.11.85,Formal Risk Assessment Evidence and Residual Risk Score Trend,high,PCI DSS,v4.0,12.3.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.85.json
22.11.86,Third-Party Service Provider Compliance Scorecard Ingest,high,PCI DSS,v4.0,12.8.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.86.json
22.11.87,Acceptable Use Policy Annual Attestation Completion,medium,PCI DSS,v4.0,12.6.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.87.json
22.11.88,Security Roles and Responsibilities Assignment Completeness,medium,PCI DSS,v4.0,12.5.1,,contributing,satisfies,use-cases/cat-22/uc-22.11.88.json
22.11.89,Technology Acceptable Use — USB Mass Storage on CDE Workstations,high,PCI DSS,v4.0,2.2.4,,contributing,satisfies,use-cases/cat-22/uc-22.11.89.json
22.11.9,Configuration Drift vs CIS Hardening Benchmark on Windows CDE Members,high,PCI DSS,v4.0,2.2.3,,contributing,satisfies,use-cases/cat-22/uc-22.11.9.json
22.11.90,Annual Information Security Policy Review and Approval Workflow,medium,PCI DSS,v4.0,12.1.2,,contributing,satisfies,use-cases/cat-22/uc-22.11.90.json
22.11.91,PCI-DSS 1.3 — CDE network boundary: unauthorised flows between CDE and untrusted networks,critical,PCI-DSS,v4.0,1.3,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.11.91.json
22.11.92,PCI-DSS 2.2 — Secure configuration baseline: drift from approved hardening template,high,PCI-DSS,v4.0,2.2,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.11.92.json
22.11.93,PCI-DSS 3.3 — Sensitive authentication data: cleartext PAN/CVV detection in logs,critical,PCI-DSS,v4.0,3.3,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.11.93.json
22.11.94,PCI-DSS 5.2 — Anti-malware: EDR coverage + detection-queue attestation,high,PCI-DSS,v4.0,5.2,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.11.94.json
22.11.95,PCI-DSS 6.2 — Bespoke-software SDLC: code-review + SAST completion before CDE deploy,high,PCI-DSS,v4.0,6.2,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.11.95.json
22.11.96,PCI-DSS 8.3 — Strong authentication: password-only logins against privileged accounts,critical,PCI-DSS,v4.0,8.3,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.11.96.json
22.11.97,PCI-DSS 8.4 — MFA coverage: administrative access to CDE without MFA,critical,PCI-DSS,v4.0,8.4,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.11.97.json
22.11.98,PCI-DSS 8.6 — Application and system accounts: interactive use of a service account,high,PCI-DSS,v4.0,8.6,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.11.98.json
22.11.99,PCI-DSS 10.3 — Audit log integrity: tampering/deletion detection on CDE log source,critical,PCI-DSS,v4.0,10.3,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.11.99.json
22.12.36,SOX-ITGC AccessMgmt.Provisioning — Financial-system user provisioning SLA & workflow adherence,high,PCI-DSS,v4.0,8.2.4,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,partial,satisfies,use-cases/cat-22/uc-22.12.36.json
22.12.37,SOX-ITGC AccessMgmt.Termination — Deprovisioning SLA after HR termination event,critical,PCI-DSS,v4.0,8.2.5,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,partial,satisfies,use-cases/cat-22/uc-22.12.37.json
22.12.38,SOX-ITGC ChangeMgmt.Testing — Financial-system change test-evidence completeness,high,PCI-DSS,v4.0,6.4.6,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,partial,satisfies,use-cases/cat-22/uc-22.12.38.json
22.12.39,SOX-ITGC ChangeMgmt.Approval — Segregation of duties in financial-system change approval,critical,PCI-DSS,v4.0,6.4.4,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,partial,satisfies,use-cases/cat-22/uc-22.12.39.json
22.3.43,DORA Art.8 — ICT risk identification: newly discovered high-severity exposure on critical financial services,critical,PCI-DSS,v4.0,11.3.1,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,partial,satisfies,use-cases/cat-22/uc-22.3.43.json
22.35.1,Audit-log continuity: detect indexing gap indicating lost evidence,critical,PCI-DSS,v4.0,10.2.1,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf#page=126,partial,satisfies,use-cases/cat-22/uc-22.35.1.json
22.35.2,Log tamper detection via write-once-read-many chain-of-custody,critical,PCI DSS,v4.0,10.5,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf#page=131,full,satisfies,use-cases/cat-22/uc-22.35.2.json
22.35.4,Log signing chain integrity — cryptographic signature drift on evidence archive,critical,PCI-DSS,v4.0,10.3.4,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.35.4.json
22.35.5,Search-head audit-trail completeness — deleted or rewritten search jobs,high,PCI-DSS,v4.0,10.3.2,,full,satisfies,use-cases/cat-22/uc-22.35.5.json
22.40.1,Privileged session recording — missing recordings for elevated sessions,critical,PCI DSS,v4.0,10.2,,partial,satisfies,use-cases/cat-22/uc-22.40.1.json
22.40.4,Standing-privilege credential vaulting drift — admin accounts outside PAM,critical,PCI-DSS,v4.0,7.2.5.1,,full,satisfies,use-cases/cat-22/uc-22.40.4.json
22.40.5,High-risk privileged-session command without JIT approval,critical,PCI-DSS,v4.0,10.2.2,,full,satisfies,use-cases/cat-22/uc-22.40.5.json
22.41.1,Encryption-at-rest coverage gap — unencrypted storage with regulated data,critical,PCI DSS,v4.0,3.5,,full,satisfies,use-cases/cat-22/uc-22.41.1.json
22.41.2,Certificate / TLS posture — weak cipher and expired-cert detection,high,PCI DSS,v4.0,4.2,,full,satisfies,use-cases/cat-22/uc-22.41.2.json
22.41.3,Key rotation attestation — KMS/HSM rotation SLA tracker,high,PCI DSS,v4.0,3.6,,full,satisfies,use-cases/cat-22/uc-22.41.3.json
22.41.4,TLS downgrade / legacy-cipher handshake spike,high,PCI-DSS,v4.0,4.2.1,,full,satisfies,use-cases/cat-22/uc-22.41.4.json
22.41.5,Key custodian SoD — same identity creates AND approves a key,high,PCI-DSS,v4.0,3.6.1,,full,satisfies,use-cases/cat-22/uc-22.41.5.json
22.42.2,Configuration baseline drift — regulated hosts deviating from CIS benchmark,high,PCI DSS,v4.0,1.2,,partial,satisfies,use-cases/cat-22/uc-22.42.2.json
22.43.1,Critical vulnerability SLA tracker — unpatched 30+ days with exploited-in-the-wild indicator,critical,PCI DSS,v4.0,6.3,,full,satisfies,use-cases/cat-22/uc-22.43.1.json
22.43.2,Vulnerability rediscovery after patch — regressed exposures,high,PCI DSS,v4.0,6.3,,partial,satisfies,use-cases/cat-22/uc-22.43.2.json
22.43.3,Internet-facing asset × unpatched critical CVE,critical,PCI-DSS,v4.0,6.3.3,,full,satisfies,use-cases/cat-22/uc-22.43.3.json
22.43.4,Scanner coverage gap — regulated hosts without a recent scan,high,PCI-DSS,v4.0,11.3.1.1,,full,satisfies,use-cases/cat-22/uc-22.43.4.json
22.46.1,Mandatory security training — completion SLA by role,medium,PCI DSS,v4.0,12.6,,full,satisfies,use-cases/cat-22/uc-22.46.1.json
22.46.2,Phishing simulation efficacy — click-rate trend and repeat-clicker detection,medium,PCI DSS,v4.0,12.6,,partial,satisfies,use-cases/cat-22/uc-22.46.2.json
22.46.3,Privileged-role specialist training — admins lacking annual deep-training,medium,PCI-DSS,v4.0,12.6.3,,partial,satisfies,use-cases/cat-22/uc-22.46.3.json
22.48.1,Segregation of duties — toxic role combinations in IAM,critical,PCI DSS,v4.0,7.2,,partial,satisfies,use-cases/cat-22/uc-22.48.1.json
22.48.5,Vendor-master SoD — same identity creates vendor AND approves payment,critical,PCI-DSS,v4.0,7.2.5,,partial,satisfies,use-cases/cat-22/uc-22.48.5.json
22.6.53,ISO/IEC 27001:2022 Clause 7.2 — Competence evidence: role-based training completion,medium,PCI-DSS,v4.0,12.6,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,partial,satisfies,use-cases/cat-22/uc-22.6.53.json
22.8.31,SOC 2 CC6.6 — Encryption-in-transit validation: cleartext protocols crossing the trust boundary,high,PCI-DSS,v4.0,4.2.1,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,full,satisfies,use-cases/cat-22/uc-22.8.31.json
22.8.32,SOC 2 CC6.7 — System boundary & data-transmission control: unapproved egress destinations,high,PCI-DSS,v4.0,1.3.1,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,partial,satisfies,use-cases/cat-22/uc-22.8.32.json
22.8.38,SOC 2 C1.1 — Confidentiality: sensitive-data exposure at the egress boundary,high,PCI-DSS,v4.0,10.6.2,https://listings.pcisecuritystandards.org/documents/PCI-DSS-v4_0.pdf,partial,satisfies,use-cases/cat-22/uc-22.8.38.json
