uc_id,title,criticality,regulation,regulation_version,clause,clause_url,assurance,mode,source_path
22.3.1,DORA ICT Risk Management Dashboard,critical,DORA,Regulation (EU) 2022/2554,Art.7,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.1.json
22.3.1,DORA ICT Risk Management Dashboard,critical,DORA,Regulation (EU) 2022/2554,Art.8,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.1.json
22.3.1,DORA ICT Risk Management Dashboard,critical,DORA,Regulation (EU) 2022/2554,Art.9,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.1.json
22.3.10,DORA Post-Incident Review and Learning,high,DORA,Regulation (EU) 2022/2554,Art.13,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.10.json
22.3.11,DORA Major ICT Incident 7-Criteria Classification,critical,DORA,Regulation (EU) 2022/2554,Art.18,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.11.json
22.3.12,DORA ICT Incident Intermediate and Final Report Tracking,critical,DORA,Regulation (EU) 2022/2554,Art.19,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.12.json
22.3.13,DORA Register of Information for ICT Third-Party Arrangements,high,DORA,Regulation (EU) 2022/2554,Art.28(3),,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.13.json
22.3.14,DORA ICT Third-Party SLA Performance Monitoring,high,DORA,Regulation (EU) 2022/2554,Art.30,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.14.json
22.3.15,DORA ICT Access Control and Authentication Monitoring,critical,DORA,Regulation (EU) 2022/2554,Art.9(4)(c),,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.15.json
22.3.16,DORA Vulnerability Assessment and Penetration Test Tracking,high,DORA,Regulation (EU) 2022/2554,Art.25,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.16.json
22.3.17,DORA Threat-Led Penetration Testing (TLPT) Lifecycle,high,DORA,Regulation (EU) 2022/2554,Art.26,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.17.json
22.3.18,DORA ICT Third-Party Exit Strategy Readiness,high,DORA,Regulation (EU) 2022/2554,Art.28(8),,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.18.json
22.3.19,DORA Management Body ICT Governance and Oversight,high,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.19.json
22.3.2,DORA ICT Incident Classification and Reporting,critical,DORA,Regulation (EU) 2022/2554,Art.17,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.2.json
22.3.2,DORA ICT Incident Classification and Reporting,critical,DORA,Regulation (EU) 2022/2554,Art.18,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.2.json
22.3.2,DORA ICT Incident Classification and Reporting,critical,DORA,Regulation (EU) 2022/2554,Art.19,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.2.json
22.3.2,DORA ICT Incident Classification and Reporting,critical,DORA,Regulation (EU) 2022/2554,Art.20,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.2.json
22.3.2,DORA ICT Incident Classification and Reporting,critical,DORA,Regulation (EU) 2022/2554,Art.21,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.2.json
22.3.2,DORA ICT Incident Classification and Reporting,critical,DORA,Regulation (EU) 2022/2554,Art.22,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.2.json
22.3.2,DORA ICT Incident Classification and Reporting,critical,DORA,Regulation (EU) 2022/2554,Art.23,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.2.json
22.3.20,DORA ICT Crisis Communication Readiness,high,DORA,Regulation (EU) 2022/2554,Art.14,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.20.json
22.3.21,DORA ICT Concentration — Single-Provider Spend and Workload Share Thresholds,high,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.21.json
22.3.22,DORA ICT Concentration — Critical Service Dependency Fan-In by Provider,critical,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.22.json
22.3.23,DORA ICT Concentration — Regional Provider Outage Correlation Exposure Score,high,DORA,Regulation (EU) 2022/2554,Art.17,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.23.json
22.3.24,DORA ICT Concentration — Substitutability and Secondary Sourcing Readiness Index,medium,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.24.json
22.3.25,DORA TLPT — Test Planning Milestone and Scope Lock Audit Trail,high,DORA,Regulation (EU) 2022/2554,Art.24,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.25.json
22.3.26,DORA TLPT — Tester Independence and Conflict-of-Interest Attestation Log,high,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.26.json
22.3.27,"DORA TLPT — Findings Severity, Remediation Owner, and Due Date Tracking",high,DORA,Regulation (EU) 2022/2554,Art.24,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.27.json
22.3.28,DORA TLPT — Retest and Control Effectiveness Verification Events,high,DORA,Regulation (EU) 2022/2554,Art.24,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.28.json
22.3.29,DORA Information Sharing — FINCERT-Style Submission Timeliness and Acknowledgment Log,high,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.29.json
22.3.3,DORA Digital Operational Resilience Testing,high,DORA,Regulation (EU) 2022/2554,Art.24,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.3.json
22.3.3,DORA Digital Operational Resilience Testing,high,DORA,Regulation (EU) 2022/2554,Art.25,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.3.json
22.3.3,DORA Digital Operational Resilience Testing,high,DORA,Regulation (EU) 2022/2554,Art.26,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.3.json
22.3.3,DORA Digital Operational Resilience Testing,high,DORA,Regulation (EU) 2022/2554,Art.27,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.3.json
22.3.30,DORA Information Sharing — Indicator Distribution to Subsidiaries and Branches Coverage,medium,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.30.json
22.3.31,DORA Information Sharing — Anonymized Incident TTP Contribution Quality Metrics,medium,DORA,Regulation (EU) 2022/2554,Art.17,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.31.json
22.3.32,DORA Outsourcing Registers — Sub-Processor Notification Lag vs Contractual Notice Period,high,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.32.json
22.3.33,DORA Outsourcing Registers — Function Mapping Completeness for Each Outsourced Arrangement,high,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.33.json
22.3.34,DORA Outsourcing Registers — Data Localization and Cross-Border Transfer Field Validation,critical,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.34.json
22.3.35,DORA Exit Strategy — Alternative Provider Shortlist Currency and RFP Readiness,high,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.35.json
22.3.36,DORA Exit Strategy — Data Portability Test Evidence and Export Volume Integrity,high,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.36.json
22.3.37,DORA Exit Strategy — Runbook Step Completion and Sign-Off SLA for Critical Providers,high,DORA,Regulation (EU) 2022/2554,Art.5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.37.json
22.3.38,DORA ICT Third-Party Risk Register — Inherent vs Residual Risk Score Reconciliation,high,DORA,Regulation (EU) 2022/2554,Art.19,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.38.json
22.3.39,DORA ICT Third-Party Risk Register — Control Testing Evidence Freshness by Provider Tier,high,DORA,Regulation (EU) 2022/2554,Art.24,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.39.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.28,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.29,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.30,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.31,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.32,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.33,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.34,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.35,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.36,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.37,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.38,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.39,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.40,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.41,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.42,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.43,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.4,DORA Third-Party ICT Provider Concentration Risk,high,DORA,Regulation (EU) 2022/2554,Art.44,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.4.json
22.3.40,DORA ICT Third-Party Risk Register — Issue Density and Open Finding Trend by Provider,medium,DORA,Regulation (EU) 2022/2554,Art.28,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.40.json
22.3.41,DORA Art.6 — ICT risk-management framework evidence: control catalogue drift detection,high,DORA,Regulation (EU) 2022/2554,Art.6,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,full,satisfies,content/cat-22-regulatory-compliance/UC-22.3.41.json
22.3.42,DORA Art.7 — ICT systems inventory completeness: unmanaged endpoints attached to financial services,high,DORA,Regulation (EU) 2022/2554,Art.7,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,full,satisfies,content/cat-22-regulatory-compliance/UC-22.3.42.json
22.3.43,DORA Art.8 — ICT risk identification: newly discovered high-severity exposure on critical financial services,critical,DORA,Regulation (EU) 2022/2554,Art.8,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,full,satisfies,content/cat-22-regulatory-compliance/UC-22.3.43.json
22.3.44,DORA Art.17 — ICT incident classification timeliness: major-incident clock evidence,critical,DORA,Regulation (EU) 2022/2554,Art.17,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,full,satisfies,content/cat-22-regulatory-compliance/UC-22.3.44.json
22.3.45,DORA Art.24 — Digital operational-resilience testing: test-plan execution attestation,high,DORA,Regulation (EU) 2022/2554,Art.24,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,full,satisfies,content/cat-22-regulatory-compliance/UC-22.3.45.json
22.3.5,DORA Cross-Region Disaster Recovery Compliance,critical,DORA,Regulation (EU) 2022/2554,Art.11,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.5.json
22.3.5,DORA Cross-Region Disaster Recovery Compliance,critical,DORA,Regulation (EU) 2022/2554,Art.12,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.5.json
22.3.6,DORA ICT Change Management and Patch Compliance,critical,DORA,Regulation (EU) 2022/2554,Art.9(4)(e),,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.6.json
22.3.7,DORA ICT Anomaly Detection Capabilities,critical,DORA,Regulation (EU) 2022/2554,Art.10,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.7.json
22.3.8,DORA ICT Incident Response and Recovery Time Tracking,critical,DORA,Regulation (EU) 2022/2554,Art.11,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.8.json
22.3.9,DORA Backup Completeness and Restoration Testing,critical,DORA,Regulation (EU) 2022/2554,Art.12,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.9.json
22.35.3,Indexer replication lag exposing evidence to single-point failure,high,DORA,Regulation (EU) 2022/2554,Art.12,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,full,satisfies,content/cat-22-regulatory-compliance/UC-22.35.3.json
22.38.3,Data localization enforcement — regulated-data must-stay-in-region,high,DORA,Regulation (EU) 2022/2554,Art.28,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.38.3.json
22.38.5,Bulk regulated-data export targeting non-adequate jurisdiction,critical,DORA,Regulation (EU) 2022/2554,Art.28,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.38.5.json
22.39.1,Multi-regulator breach-notification SLA tracker (24h NIS2 / 72h GDPR / 72h HIPAA),critical,DORA,Regulation (EU) 2022/2554,Art.19,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.39.1.json
22.39.4,Cross-regulator consistency — divergent material facts across submissions,high,DORA,Regulation (EU) 2022/2554,Art.19,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.39.4.json
22.41.3,Key rotation attestation — KMS/HSM rotation SLA tracker,high,DORA,Regulation (EU) 2022/2554,Art.9,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.41.3.json
22.44.1,Supplier attestation currency — stale SOC 2 / ISO 27001 reports for critical vendors,high,DORA,Regulation (EU) 2022/2554,Art.28,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.44.1.json
22.44.2,Subprocessor inventory change — notification SLA to data controllers,high,DORA,Regulation (EU) 2022/2554,Art.28,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.44.2.json
22.44.3,Fourth-party concentration risk — shared critical dependencies across vendors,medium,DORA,Regulation (EU) 2022/2554,Art.28,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.44.3.json
22.44.4,Vendor access telemetry — principals active outside contracted hours/geos,high,DORA,Regulation (EU) 2022/2554,Art.28,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.44.4.json
22.45.1,Backup restore test evidence — RPO/RTO SLA compliance per tier,critical,DORA,Regulation (EU) 2022/2554,Art.12,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.45.1.json
22.45.3,Backup completeness — unprotected workloads with regulated data,high,DORA,Regulation (EU) 2022/2554,Art.12,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.45.3.json
22.45.4,Backup repository TLS posture — aged or weak-cipher endpoints,medium,DORA,Regulation (EU) 2022/2554,Art.12,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.45.4.json
22.45.5,Business-continuity rehearsal evidence — BCP/DR exercise execution logged,medium,DORA,Regulation (EU) 2022/2554,Art.24,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.45.5.json
22.46.4,Tabletop rehearsal evidence — IR plan exercise frequency,medium,DORA,Regulation (EU) 2022/2554,Art.24,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.46.4.json
22.6.46,ISO/IEC 27001:2022 Clause 6.1 — Risk-assessment evidence: live risk register decay,high,DORA,Regulation (EU) 2022/2554,Art.6,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,full,satisfies,content/cat-22-regulatory-compliance/UC-22.6.46.json
22.6.51,ISO/IEC 27001:2022 Annex A.5.24 — Incident-management planning: runbook currency attestation,medium,DORA,Regulation (EU) 2022/2554,Art.17,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.6.51.json
22.6.52,ISO/IEC 27001:2022 Annex A.5.25 — Event classification decisions: SIEM-to-incident triage traceability,high,DORA,Regulation (EU) 2022/2554,Art.17,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.6.52.json
22.8.32,SOC 2 CC6.7 — System boundary & data-transmission control: unapproved egress destinations,high,DORA,Regulation (EU) 2022/2554,Art.7,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,full,satisfies,content/cat-22-regulatory-compliance/UC-22.8.32.json
22.8.33,SOC 2 CC7.1 — System-operations monitoring: uptime attestation and alert-noise governance,high,DORA,Regulation (EU) 2022/2554,Art.10,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,full,satisfies,content/cat-22-regulatory-compliance/UC-22.8.33.json
22.8.34,SOC 2 CC7.3 — Evaluated events: threshold breaches without documented rationale,medium,DORA,Regulation (EU) 2022/2554,Art.17,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.8.34.json
22.8.35,SOC 2 CC7.4 — Incident response: post-incident review completion SLA,high,DORA,Regulation (EU) 2022/2554,Art.17,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.8.35.json
22.8.37,SOC 2 CC9.1 — Risk-mitigation activity: vendor-risk action closure SLA,medium,DORA,Regulation (EU) 2022/2554,Art.28,https://eur-lex.europa.eu/eli/reg/2022/2554/oj,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.8.37.json
