uc_id,title,criticality,regulation,regulation_version,clause,clause_url,assurance,mode,source_path
22.14.4,Response to Audit Logging Failures and Forwarder Gaps,critical,NIST 800-53,Rev. 5,AU-5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.4.json
22.14.40,Information Input Validation — Web Parameter Anomalies,high,NIST 800-53,Rev. 5,SI-10,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.40.json
22.14.41,Error Handling — Application Stack Traces Exposing Internals,medium,NIST 800-53,Rev. 5,SI-11,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.41.json
22.14.42,Information Management — Sensitive Fields in Unapproved Indexes,high,NIST 800-53,Rev. 5,SI-12,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.42.json
22.14.43,Memory Protection Signals — Exploitation Primitives in EDR Telemetry,critical,NIST 800-53,Rev. 5,SI-16,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.43.json
22.14.44,Incident Response Training Completion Tracking,medium,NIST 800-53,Rev. 5,IR-2,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.44.json
22.14.45,Incident Handling Stage Timestamps from Case Management,critical,NIST 800-53,Rev. 5,IR-4,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.45.json
22.14.46,Incident Monitoring — SOC Queue Depth and Severity Mix,high,NIST 800-53,Rev. 5,IR-5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.46.json
22.14.47,Incident Reporting to Authorities — Regulatory Timer Watch,critical,NIST 800-53,Rev. 5,IR-6,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.47.json
22.14.48,Incident Response Assistance — External IR Firm Access Auditing,high,NIST 800-53,Rev. 5,IR-7,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.48.json
22.14.49,Incident Response Plan Test Evidence from Scheduled Tabletop Tags,medium,NIST 800-53,Rev. 5,IR-8,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.49.json
22.14.5,"Audit Review, Analysis, and Reporting for Privileged Users",critical,NIST 800-53,Rev. 5,AU-6,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.5.json
22.14.50,Information Spillage — DLP High-Severity Exfil Indicators,critical,NIST 800-53,Rev. 5,IR-9,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.50.json
22.14.51,Integrated Information Security Analysis Team Handoffs,high,NIST 800-53,Rev. 5,IR-10,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.51.json
22.14.52,Baseline Configuration Drift vs Gold Build,high,NIST 800-53,Rev. 5,CM-2,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.52.json
22.14.53,Configuration Change Control — Unauthorized Firewall Rule Adds,critical,NIST 800-53,Rev. 5,CM-3,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.53.json
22.14.54,Security Impact Analysis Signals for Emergency Changes,high,NIST 800-53,Rev. 5,CM-4,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.54.json
22.14.55,Access Restrictions for Change — Privileged Route Changes,high,NIST 800-53,Rev. 5,CM-5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.55.json
22.14.56,Configuration Settings Compliance — CIS Benchmark Control Checks,high,NIST 800-53,Rev. 5,CM-6,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.56.json
22.14.57,Least Functionality — Unexpected Listening Ports,high,NIST 800-53,Rev. 5,CM-7,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.57.json
22.14.58,System Component Inventory vs Observed Network Assets,high,NIST 800-53,Rev. 5,CM-8,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.58.json
22.14.59,User-Installed Software Detections on Corporate Images,medium,NIST 800-53,Rev. 5,CM-11,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.59.json
22.14.6,Audit Reduction and Report Generation Integrity,high,NIST 800-53,Rev. 5,AU-7,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.6.json
22.14.60,Control Assessment Findings Ingest and Aging,high,NIST 800-53,Rev. 5,CA-2,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.60.json
22.14.61,Information Exchange Agreements — Data Share Volume Anomalies,high,NIST 800-53,Rev. 5,CA-3,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.61.json
22.14.62,Plan of Action and Milestones Open Items Past Due,high,NIST 800-53,Rev. 5,CA-5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.62.json
22.14.63,Continuous Monitoring Control Health Scores,critical,NIST 800-53,Rev. 5,CA-7,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.63.json
22.14.64,Penetration Test Windows and Detected Activities,high,NIST 800-53,Rev. 5,CA-8,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.64.json
22.14.65,Internal System Connections — East-West New Service Relationships,high,NIST 800-53,Rev. 5,CA-9,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.65.json
22.14.66,Residual Information in Shared Cloud Object Stores,high,NIST 800-53,Rev. 5,SC-4,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.66.json
22.14.67,Boundary Protection — Firewall Deny Burst to Sensitive Segments,critical,NIST 800-53,Rev. 5,SC-7,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.67.json
22.14.68,Transmission Confidentiality and Integrity — TLS Policy Downgrades,critical,NIST 800-53,Rev. 5,SC-8,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.68.json
22.14.69,Network Disconnect for Inactive Sessions on Admin Services,high,NIST 800-53,Rev. 5,SC-10,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.69.json
22.14.7,Time Synchronization and Clock Skew for Audit Timestamps,high,NIST 800-53,Rev. 5,AU-8,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.7.json
22.14.70,Cryptographic Key Management Events from Cloud KMS,critical,NIST 800-53,Rev. 5,SC-12,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.70.json
22.14.71,Cryptographic Protection — BitLocker or Disk Encryption Status Drops,high,NIST 800-53,Rev. 5,SC-13,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.71.json
22.14.72,Session Authenticity — Token Replay Across Geographies,critical,NIST 800-53,Rev. 5,SC-23,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.72.json
22.14.73,Protection of Information at Rest — Storage Encryption Misconfigurations,critical,NIST 800-53,Rev. 5,SC-28,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.73.json
22.14.74,Risk Assessment Inputs — Control Deficiency Hotspots,high,NIST 800-53,Rev. 5,RA-3,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.74.json
22.14.75,Vulnerability Monitoring — Exploitable in the Wild Prioritization,critical,NIST 800-53,Rev. 5,RA-5,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.75.json
22.14.76,Risk Response Effectiveness After Control Changes,medium,NIST 800-53,Rev. 5,RA-7,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.76.json
22.14.77,Threat Hunting Outcomes Logged for Repeatable Hunts,high,NIST 800-53,Rev. 5,RA-10,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.77.json
22.14.78,Contingency Plan Tabletop and Activation Logging,medium,NIST 800-53,Rev. 5,CP-2,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.78.json
22.14.79,System Backup Success and RPO Violations,critical,NIST 800-53,Rev. 5,CP-9,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.79.json
22.14.8,Protection of Audit Information — Tamper Detection on Audit Indexes,critical,NIST 800-53,Rev. 5,AU-9,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.8.json
22.14.80,System Recovery Time Objective Tracking from DR Drills,critical,NIST 800-53,Rev. 5,CP-10,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.80.json
22.14.9,Non-Repudiation Evidence for Sensitive Transactions,high,NIST 800-53,Rev. 5,AU-10,,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.14.9.json
22.3.41,DORA Art.6 — ICT risk-management framework evidence: control catalogue drift detection,high,NIST 800-53,Rev. 5,PM-9,https://doi.org/10.6028/NIST.SP.800-53r5,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.41.json
22.3.43,DORA Art.8 — ICT risk identification: newly discovered high-severity exposure on critical financial services,critical,NIST 800-53,Rev. 5,RA-5,https://doi.org/10.6028/NIST.SP.800-53r5,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.3.43.json
22.3.45,DORA Art.24 — Digital operational-resilience testing: test-plan execution attestation,high,NIST 800-53,Rev. 5,CA-8,https://doi.org/10.6028/NIST.SP.800-53r5,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.3.45.json
22.35.3,Indexer replication lag exposing evidence to single-point failure,high,NIST 800-53,Rev. 5,AU-9,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.35.3.json
22.40.1,Privileged session recording — missing recordings for elevated sessions,critical,NIST 800-53,Rev. 5,AC-6,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.40.1.json
22.40.2,Break-glass account usage review with mandatory post-use approval,critical,NIST 800-53,Rev. 5,AC-6,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.40.2.json
22.40.3,Periodic access review SLA — stale certifications by control owner,high,NIST 800-53,Rev. 5,AC-2,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.40.3.json
22.40.4,Standing-privilege credential vaulting drift — admin accounts outside PAM,critical,NIST-800-53,Rev. 5,AC-5,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.40.4.json
22.40.5,High-risk privileged-session command without JIT approval,critical,NIST-800-53,Rev. 5,AC-6(9),,full,satisfies,content/cat-22-regulatory-compliance/UC-22.40.5.json
22.41.1,Encryption-at-rest coverage gap — unencrypted storage with regulated data,critical,NIST 800-53,Rev. 5,SC-13,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.41.1.json
22.41.2,Certificate / TLS posture — weak cipher and expired-cert detection,high,NIST 800-53,Rev. 5,SC-8,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.41.2.json
22.41.3,Key rotation attestation — KMS/HSM rotation SLA tracker,high,NIST 800-53,Rev. 5,SC-13,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.41.3.json
22.41.4,TLS downgrade / legacy-cipher handshake spike,high,NIST-800-53,Rev. 5,SC-8,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.41.4.json
22.41.5,Key custodian SoD — same identity creates AND approves a key,high,NIST-800-53,Rev. 5,SC-12,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.41.5.json
22.42.1,Unauthorized production change — no approved CR matches the observed change,critical,NIST 800-53,Rev. 5,CM-3,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.42.1.json
22.42.2,Configuration baseline drift — regulated hosts deviating from CIS benchmark,high,NIST 800-53,Rev. 5,CM-2,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.42.2.json
22.42.2,Configuration baseline drift — regulated hosts deviating from CIS benchmark,high,NIST 800-53,Rev. 5,CM-6,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.42.2.json
22.42.3,Change rollback execution evidence — declared rollback vs actual,medium,NIST-800-53,Rev. 5,CM-3,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.42.3.json
22.42.4,CAB approval bypass — change pushed before scheduled window,high,NIST-800-53,Rev. 5,CM-3,,full,detects-violation-of,content/cat-22-regulatory-compliance/UC-22.42.4.json
22.42.5,Infrastructure-as-code drift — applied state diverges from merged plan,high,NIST-800-53,Rev. 5,CM-6,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.42.5.json
22.43.1,Critical vulnerability SLA tracker — unpatched 30+ days with exploited-in-the-wild indicator,critical,NIST 800-53,Rev. 5,RA-5,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.43.1.json
22.43.2,Vulnerability rediscovery after patch — regressed exposures,high,NIST 800-53,Rev. 5,RA-5,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.43.2.json
22.43.3,Internet-facing asset × unpatched critical CVE,critical,NIST-800-53,Rev. 5,RA-5,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.43.3.json
22.43.4,Scanner coverage gap — regulated hosts without a recent scan,high,NIST-800-53,Rev. 5,RA-5(2),,full,satisfies,content/cat-22-regulatory-compliance/UC-22.43.4.json
22.43.5,SBOM vendor-component CVE exposure,high,NIST-800-53,Rev. 5,SR-11,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.43.5.json
22.44.1,Supplier attestation currency — stale SOC 2 / ISO 27001 reports for critical vendors,high,NIST 800-53,Rev. 5,SR-3,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.44.1.json
22.44.4,Vendor access telemetry — principals active outside contracted hours/geos,high,NIST-800-53,Rev. 5,SR-6,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.44.4.json
22.44.5,SBOM attestation completeness — critical vendors without signed SBOM,high,NIST-800-53,Rev. 5,SR-11(1),,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.44.5.json
22.45.1,Backup restore test evidence — RPO/RTO SLA compliance per tier,critical,NIST 800-53,Rev. 5,CP-9,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.45.1.json
22.45.2,Backup encryption and air-gap integrity — tamper detection on immutable storage,critical,NIST 800-53,Rev. 5,CP-9,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.45.2.json
22.45.3,Backup completeness — unprotected workloads with regulated data,high,NIST 800-53,Rev. 5,CP-9,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.45.3.json
22.45.4,Backup repository TLS posture — aged or weak-cipher endpoints,medium,NIST-800-53,Rev. 5,CP-9(3),,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.45.4.json
22.45.5,Business-continuity rehearsal evidence — BCP/DR exercise execution logged,medium,NIST-800-53,Rev. 5,CP-4,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.45.5.json
22.46.3,Privileged-role specialist training — admins lacking annual deep-training,medium,NIST-800-53,Rev. 5,AT-3,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.46.3.json
22.46.4,Tabletop rehearsal evidence — IR plan exercise frequency,medium,NIST-800-53,Rev. 5,IR-3,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.46.4.json
22.47.1,Control test freshness — evidence older than policy cadence,medium,NIST 800-53,Rev. 5,PM-1,,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.47.1.json
22.47.3,Control owner attestation freshness,medium,NIST-800-53,Rev. 5,CA-2,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.47.3.json
22.47.5,Continuous control monitoring anomaly — failure-rate trending up,high,NIST-800-53,Rev. 5,CA-7,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.47.5.json
22.49.5,Cryptographic erasure attestation — per-asset destruction evidence,high,NIST-800-53,Rev. 5,MP-6,,full,satisfies,content/cat-22-regulatory-compliance/UC-22.49.5.json
22.6.46,ISO/IEC 27001:2022 Clause 6.1 — Risk-assessment evidence: live risk register decay,high,NIST 800-53,Rev. 5,PM-9,https://doi.org/10.6028/NIST.SP.800-53r5,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.46.json
22.6.47,ISO/IEC 27001:2022 Clause 6.2 — Information-security objectives: measurable-target attainment,medium,NIST 800-53,Rev. 5,PM-6,https://doi.org/10.6028/NIST.SP.800-53r5,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.47.json
22.6.48,ISO/IEC 27001:2022 Clause 8.2 — Operational risk-assessment: per-change risk-score recalculation,high,NIST 800-53,Rev. 5,RA-3,https://doi.org/10.6028/NIST.SP.800-53r5,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.6.48.json
22.6.49,ISO/IEC 27001:2022 Clause 9.1 — Monitoring programme coverage: KPI telemetry uptime,high,NIST 800-53,Rev. 5,CA-7,https://doi.org/10.6028/NIST.SP.800-53r5,partial,satisfies,content/cat-22-regulatory-compliance/UC-22.6.49.json
22.6.50,ISO/IEC 27001:2022 Clause 9.2 — Internal audit coverage: control sample rotation,medium,NIST 800-53,Rev. 5,CA-2,https://doi.org/10.6028/NIST.SP.800-53r5,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.50.json
22.6.51,ISO/IEC 27001:2022 Annex A.5.24 — Incident-management planning: runbook currency attestation,medium,NIST 800-53,Rev. 5,IR-4,https://doi.org/10.6028/NIST.SP.800-53r5,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.51.json
22.6.52,ISO/IEC 27001:2022 Annex A.5.25 — Event classification decisions: SIEM-to-incident triage traceability,high,NIST 800-53,Rev. 5,IR-4,https://doi.org/10.6028/NIST.SP.800-53r5,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.52.json
22.6.54,ISO/IEC 27001:2022 Clause 7.5 — Documented information control: policy register approval trail,medium,NIST 800-53,Rev. 5,PL-2,https://doi.org/10.6028/NIST.SP.800-53r5,contributing,satisfies,content/cat-22-regulatory-compliance/UC-22.6.54.json
22.8.33,SOC 2 CC7.1 — System-operations monitoring: uptime attestation and alert-noise governance,high,NIST 800-53,Rev. 5,SI-4,https://doi.org/10.6028/NIST.SP.800-53r5,full,satisfies,content/cat-22-regulatory-compliance/UC-22.8.33.json
9.1.3,Privileged Group Membership Changes,critical,NIST 800-53,Rev. 5,AC-2(7),https://csrc.nist.gov/pubs/sp/800/53/r5/final,partial,satisfies,content/cat-09-identity-access-management/UC-9.1.3.json
